round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
683,21,35,14,5,0.7467,0.8077,0.7143,0.6885,0.8422
684,10,50,9,6,0.8,0.625,0.8475,0.5714,0.821
685,11,45,14,5,0.7467,0.6875,0.7627,0.5366,0.8475
686,12,48,12,3,0.8,0.8,0.8,0.6154,0.8378
687,21,31,16,7,0.6933,0.75,0.6596,0.6462,0.81
688,11,39,16,9,0.6667,0.55,0.7091,0.4681,0.76
689,10,47,12,6,0.76,0.625,0.7966,0.5263,0.7945
690,13,46,10,6,0.7867,0.6842,0.8214,0.619,0.766
691,13,50,8,4,0.84,0.7647,0.8621,0.6842,0.8692
692,13,43,11,8,0.7467,0.619,0.7963,0.5778,0.7822
693,8,40,21,6,0.64,0.5714,0.6557,0.3721,0.6944
694,14,43,10,8,0.76,0.6364,0.8113,0.6087,0.8062
695,15,45,10,5,0.8,0.75,0.8182,0.6667,0.8582
696,10,42,13,10,0.6933,0.5,0.7636,0.4651,0.7073
697,12,43,13,7,0.7333,0.6316,0.7679,0.5455,0.8534
698,12,48,9,6,0.8,0.6667,0.8421,0.6154,0.7865
699,8,47,11,9,0.7333,0.4706,0.8103,0.4444,0.6815
700,13,45,13,4,0.7733,0.7647,0.7759,0.6047,0.8479
701,9,44,13,9,0.7067,0.5,0.7719,0.45,0.7554
702,10,46,11,8,0.7467,0.5556,0.807,0.5128,0.8431
703,12,44,15,4,0.7467,0.75,0.7458,0.5581,0.8061
704,7,43,15,10,0.6667,0.4118,0.7414,0.359,0.8124
705,10,50,12,3,0.8,0.7692,0.8065,0.5714,0.8933
706,14,42,12,7,0.7467,0.6667,0.7778,0.5957,0.8201
707,8,44,15,8,0.6933,0.5,0.7458,0.4103,0.7775
708,8,48,13,6,0.7467,0.5714,0.7869,0.4571,0.7354
709,10,39,10,16,0.6533,0.3846,0.7959,0.4348,0.7724
710,16,43,9,7,0.7867,0.6957,0.8269,0.6667,0.8328
711,8,42,15,10,0.6667,0.4444,0.7368,0.3902,0.7329
712,12,46,9,8,0.7733,0.6,0.8364,0.5854,0.8509
713,10,38,17,10,0.64,0.5,0.6909,0.4255,0.71
714,12,43,16,4,0.7333,0.75,0.7288,0.5455,0.7987
715,8,45,18,4,0.7067,0.6667,0.7143,0.4211,0.7765
716,6,45,15,9,0.68,0.4,0.75,0.3333,0.7244
