round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
644,25,57,6,11,0.8283,0.9048,0.6944,0.8702,0.6944,0.9048,0.7463,0.8757
645,27,57,2,13,0.8485,0.9661,0.675,0.8837,0.675,0.9661,0.7826,0.8831
646,17,67,6,9,0.8485,0.9178,0.6538,0.8993,0.6538,0.9178,0.6939,0.7893
647,18,66,3,12,0.8485,0.9565,0.6,0.898,0.6,0.9565,0.7059,0.886
648,21,54,7,17,0.7576,0.8852,0.5526,0.8182,0.5526,0.8852,0.6364,0.8102
649,24,55,5,15,0.798,0.9167,0.6154,0.8462,0.6154,0.9167,0.7059,0.8175
650,26,52,8,13,0.7879,0.8667,0.6667,0.832,0.6667,0.8667,0.7123,0.8021
651,26,60,5,8,0.8687,0.9231,0.7647,0.9023,0.7647,0.9231,0.8,0.8941
652,27,56,9,7,0.8384,0.8615,0.7941,0.875,0.7941,0.8615,0.7714,0.9032
653,28,57,6,8,0.8586,0.9048,0.7778,0.8906,0.7778,0.9048,0.8,0.8876
654,21,61,9,8,0.8283,0.8714,0.7241,0.8777,0.7241,0.8714,0.7119,0.8665
655,21,63,5,10,0.8485,0.9265,0.6774,0.8936,0.6774,0.9265,0.7368,0.8653
656,23,59,8,9,0.8283,0.8806,0.7188,0.8741,0.7188,0.8806,0.7302,0.8806
657,25,54,9,11,0.798,0.8571,0.6944,0.8438,0.6944,0.8571,0.7143,0.8047
658,21,55,10,13,0.7677,0.8462,0.6176,0.8271,0.6176,0.8462,0.6462,0.7538
659,21,64,4,10,0.8586,0.9412,0.6774,0.9014,0.6774,0.9412,0.75,0.8861
660,18,57,8,16,0.7576,0.8769,0.5294,0.8261,0.5294,0.8769,0.6,0.791
661,19,59,11,10,0.7879,0.8429,0.6552,0.8489,0.6552,0.8429,0.6441,0.8453
662,19,66,5,9,0.8586,0.9296,0.6786,0.9041,0.6786,0.9296,0.7308,0.755
663,21,52,10,16,0.7374,0.8387,0.5676,0.8,0.5676,0.8387,0.6176,0.7855
664,23,54,12,10,0.7778,0.8182,0.697,0.8308,0.697,0.8182,0.6765,0.8448
665,22,64,6,7,0.8687,0.9143,0.7586,0.9078,0.7586,0.9143,0.7719,0.9473
666,34,53,5,7,0.8788,0.9138,0.8293,0.8983,0.8293,0.9138,0.85,0.9458
667,31,50,6,12,0.8182,0.8929,0.7209,0.8475,0.7209,0.8929,0.775,0.8463
668,28,51,4,16,0.798,0.9273,0.6364,0.8361,0.6364,0.9273,0.7368,0.8343
669,27,56,6,10,0.8384,0.9032,0.7297,0.875,0.7297,0.9032,0.7714,0.8431
